NO_OF_FRAMES	25696
NO_OF_CAMERAS	3
NO_OF_MARKERS	1
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-05-18, 15:59:05	6154.87869083
DATA_INCLUDED	3D
EVENT	fixation	2854	47.55773
EVENT	target	3440	57.32374
EVENT	delay_period	3453	57.54311
EVENT	response	4292	71.52959
EVENT	correction	4442	74.03049
EVENT	return-to-fixation	4590	76.49820
EVENT	ITI	4650	77.49915
EVENT	fixation	5375	89.57305
EVENT	target	5483	91.37475
EVENT	delay_period_xdat	5493	91.54076
EVENT	response	5613	93.54168
EVENT	correction	5614	93.55829
EVENT	ITI	5616	93.59149
EVENT	fixation	6574	109.55980
EVENT	target	6682	111.36053
EVENT	delay_period	6693	111.54412
EVENT	response	7653	127.53489
EVENT	correction	7803	130.03678
EVENT	return-to-fixation	7950	132.49081
EVENT	ITI	8010	133.49078
EVENT	fixation	8854	147.56498
EVENT	target	8964	149.39854
EVENT	delay_period	8973	149.54894
EVENT	response	9453	157.53602
EVENT	correction	9603	160.03693
EVENT	return-to-fixation	9751	162.50464
EVENT	ITI	9811	163.50461
EVENT	fixation	10654	177.56477
EVENT	target	10762	179.35084
EVENT	delay_period	10774	179.55221
EVENT	response	11493	191.53510
EVENT	correction	11644	194.05358
EVENT	return-to-fixation	11791	196.50566
EVENT	ITI	11851	197.50564
EVENT	fixation	12574	209.55901
EVENT	target	12683	211.37927
EVENT	delay_period	12693	211.54626
EVENT	response	12933	215.54419
EVENT	correction	13084	218.06463
EVENT	return-to-fixation	13230	220.49230
EVENT	ITI	13290	221.49422
EVENT	fixation	14134	235.55341
EVENT	target	14240	237.32289
EVENT	delay_period	14253	237.53968
EVENT	response	14973	249.54132
EVENT	correction	15124	252.06078
EVENT	return-to-fixation	15270	254.48454
EVENT	ITI	15330	255.48451
EVENT	fixation	16053	267.54962
EVENT	target	16160	269.31715
EVENT	delay_period	16173	269.53394
EVENT	response	16892	281.52775
EVENT	correction	17042	284.03298
EVENT	return-to-fixation	17190	286.48659
EVENT	ITI	17250	287.48656
EVENT	fixation	17974	299.55751
EVENT	target	18082	301.35729
EVENT	delay_period	18093	301.54087
EVENT	response	18934	315.55709
EVENT	correction	19084	318.05996
EVENT	return-to-fixation	19230	320.49446
EVENT	ITI	19291	321.50713
EVENT	fixation	19894	331.55454
EVENT	target	20003	333.37203
EVENT	delay_period	20013	333.53805
EVENT	response	20973	349.53467
EVENT	correction	21123	352.03755
EVENT	return-to-fixation	21271	354.50427
EVENT	ITI	21330	355.48959
EVENT	fixation	21934	365.55475
EVENT	target	22043	367.36915
EVENT	delay_period_xdat	22053	367.53614
EVENT	response	22173	369.54885
EVENT	correction	22174	369.55175
EVENT	ITI	22175	369.58198
EVENT	fixation	23014	383.56402
EVENT	target	23122	385.35011
EVENT	delay_period	23133	385.54030
EVENT	response	23972	399.53332
EVENT	correction	24124	402.05180
EVENT	return-to-fixation	24271	404.50291
EVENT	ITI	24331	405.50288
MARKER_NAMES	
Frame	Time	 X	 Y	 Z	
1	0.01667	-38.863	-1.248	-21.914
2	0.03333	-38.861	-1.296	-21.951
3	0.05000	-38.866	-1.289	-21.949
4	0.06667	-38.842	-1.263	-21.931
5	0.08333	-38.807	-1.226	-21.898
6	0.10000	-38.825	-1.249	-21.928
7	0.11667	-38.844	-1.278	-21.960
8	0.13333	-38.877	-1.295	-21.975
9	0.15000	-38.885	-1.247	-21.999
10	0.16667	-38.840	-1.228	-21.935
11	0.18333	-38.805	-1.265	-21.957
12	0.20000	-38.859	-1.251	-21.965
13	0.21667	-38.919	-1.266	-21.980
14	0.23333	-38.930	-1.264	-22.016
15	0.25000	-38.896	-1.311	-22.053
16	0.26667	-38.857	-1.296	-22.002
17	0.28333	-38.860	-1.257	-22.027
18	0.30000	-38.925	-1.193	-21.973
19	0.31667	-38.909	-1.193	-22.010
20	0.33333	-38.879	-1.290	-22.048
21	0.35000	-38.818	-1.269	-22.056
22	0.36667	-38.848	-1.246	-22.037
23	0.38333	-38.918	-1.230	-22.044
24	0.40000	-38.948	-1.289	-22.013
25	0.41667	-38.870	-1.326	-22.028
26	0.43333	-38.888	-1.281	-21.949
27	0.45000	-38.928	-1.197	-21.934
28	0.46667	-38.990	-1.245	-21.998
29	0.48333	-39.000	-1.349	-22.105
30	0.50000	-38.956	-1.396	-22.099
